student_id,age,gender,department,semester,attendance_pct,assignment_avg,assignment_completion_pct,quiz_avg,quiz_attempts,study_hours_week,participation_score,lms_login_count,lms_active_days,resources_accessed,video_completion_pct,previous_gpa,previous_failures,late_assignments,discussion_participation,support_requested,midterm_score,final_score,performance_level,risk_level
STU107441,23,Female,MECH,6,53.8,60.1,57.8,55.5,5,9.9,41.3,12,10.0,19,58.1,5.77,1,3,4.0,Yes,53.5,48.9,Poor,High
STU107442,20,Female,CSE,5,59.4,54.4,55.3,54.1,8,8.3,49.5,17,6.0,35,41.7,6.2,1,0,6.0,Yes,66.4,42.7,Poor,High
STU107443,23,Female,ECE,4,76.3,58.5,77.0,51.5,11,21.2,44.3,14,14.0,10,52.7,7.07,0,0,13.0,Yes,58.2,68.3,Good,Low
STU107444,22,Male,IT,2,58.4,44.2,78.9,48.3,7,12.6,64.0,12,10.0,21,72.1,4.89,3,5,8.0,Yes,50.0,34.1,Poor,High
STU107445,24,Female,MECH,6,59.3,49.4,64.6,61.2,8,8.0,38.5,18,12.0,40,52.2,6.62,3,0,4.0,Yes,54.8,55.9,Average,Medium
STU107446,21,Female,EEE,3,80.0,79.1,78.4,59.9,12,12.0,55.3,30,15.0,43,72.1,7.81,0,0,7.0,No,69.4,75.8,Good,Low
STU107447,20,Male,ECE,2,87.8,59.3,65.7,67.5,10,16.4,56.8,14,20.0,30,48.6,5.8,1,0,10.0,No,63.0,53.5,Average,Medium
STU107448,22,Male,AI&DS,8,93.4,78.5,89.3,75.1,19,17.5,75.0,45,22.0,54,76.8,8.7,0,2,16.0,No,63.4,69.5,Good,Low
STU107449,18,Male,EEE,3,62.6,58.7,64.5,67.1,13,10.4,65.3,29,9.0,56,62.3,6.21,2,6,10.0,Yes,56.7,50.1,Average,Medium
STU107450,24,Male,CSE,2,79.4,75.1,74.3,48.1,8,22.5,58.6,22,13.0,32,57.7,6.84,1,2,2.0,Yes,51.8,55.0,Average,Medium
STU107451,22,Female,CIVIL,6,61.5,37.7,53.3,38.7,6,1.0,52.9,24,6.0,29,43.2,4.09,2,3,3.0,Yes,53.0,40.9,Poor,High
STU107452,18,Male,CSE,6,61.1,37.8,71.9,58.1,14,8.2,70.6,24,18.0,47,51.1,4.92,2,6,14.0,Yes,43.8,62.0,Average,Medium
STU107453,19,Female,CSE,3,72.1,64.3,54.0,57.6,13,15.1,67.5,26,19.0,65,68.9,7.06,0,1,12.0,Yes,58.1,51.8,Average,Medium
STU107454,18,Male,CSE,3,68.6,49.8,74.7,47.8,4,7.4,52.3,12,10.0,24,54.2,4.74,1,4,7.0,Yes,51.8,37.5,Poor,High
STU107455,22,Male,CIVIL,2,86.8,56.5,90.7,67.2,17,17.0,81.1,32,21.0,44,85.1,7.0,1,2,13.0,No,84.8,74.5,Good,Low
STU107456,22,Male,ECE,5,78.5,69.1,77.4,72.7,14,16.0,71.3,32,19.0,49,54.3,5.58,2,1,14.0,No,70.4,62.8,Average,Medium
STU107457,19,Female,AI&DS,4,,90.8,86.0,78.0,16,19.4,92.2,32,18.0,39,68.5,7.26,0,1,19.0,No,85.4,78.3,Good,Low
STU107458,21,Male,ECE,4,69.9,64.3,72.7,49.2,8,11.6,62.5,19,12.0,44,47.2,6.1,1,4,3.0,Yes,45.9,46.5,Poor,High
STU107459,21,Male,EEE,8,66.7,56.7,82.7,51.5,14,13.6,59.8,19,20.0,31,40.2,5.26,2,2,12.0,No,72.3,55.3,Average,Medium
STU107460,21,Male,IT,8,61.1,71.3,57.4,43.1,10,11.6,60.2,25,11.0,19,54.5,6.43,0,3,7.0,Yes,65.6,44.3,Poor,High
STU107461,22,Male,AI&DS,8,78.4,71.5,92.3,56.0,12,11.2,,17,16.0,37,58.9,7.22,1,2,11.0,No,69.6,72.5,Good,Low
STU107462,23,Male,CSE,5,74.3,61.6,82.9,58.7,9,16.7,92.8,39,20.0,30,67.9,5.71,1,3,12.0,No,72.8,56.4,Average,Medium
STU107463,24,Female,IT,8,82.3,71.6,86.3,66.3,14,21.6,88.4,29,20.0,47,78.0,6.8,1,0,14.0,No,59.7,70.0,Good,Low
STU107464,19,Male,ECE,3,77.9,61.0,86.6,53.5,11,13.9,57.6,19,17.0,36,55.1,4.92,0,1,12.0,No,68.7,61.1,Average,Medium
STU107465,24,Male,EEE,7,77.1,66.9,65.1,69.5,8,13.9,40.3,16,13.0,10,44.7,5.89,2,2,6.0,No,57.1,66.5,Good,Low
STU107466,22,Male,CSE,6,69.5,61.0,63.1,76.3,9,15.0,48.7,21,15.0,33,66.6,7.44,0,4,9.0,No,65.0,62.9,Average,Medium
STU107467,19,Male,IT,6,79.1,70.9,70.0,48.4,13,9.4,67.9,23,23.0,18,41.6,6.06,1,2,11.0,Yes,72.0,57.2,Average,Medium
STU107468,24,Male,IT,2,87.5,83.1,84.3,83.7,16,14.8,92.0,25,23.0,41,60.3,6.78,1,1,12.0,Yes,100.0,81.1,Excellent,Low
STU107469,20,Other,ECE,3,78.4,85.2,69.7,68.2,10,17.0,59.5,29,14.0,31,59.7,5.72,2,5,8.0,No,75.0,58.2,Average,Medium
STU107470,21,Female,CSE,8,65.3,57.3,59.9,60.9,10,16.7,67.2,30,18.0,39,84.4,6.86,1,0,11.0,No,76.9,63.0,Average,Medium
STU107471,24,Female,CSE,3,86.4,68.4,79.0,70.2,15,21.0,85.6,35,19.0,46,89.4,6.42,2,2,17.0,Yes,79.5,68.1,Good,Low
STU107472,22,Male,AI&DS,4,72.4,60.9,65.8,64.2,12,17.2,74.2,27,16.0,51,69.8,5.62,1,1,9.0,No,61.7,59.3,Average,Medium
STU107473,19,Female,ECE,6,61.5,62.2,69.2,34.8,14,10.6,72.0,36,15.0,14,77.2,6.15,3,6,11.0,No,56.6,48.2,Poor,High
STU107474,18,Female,ECE,8,68.5,66.0,69.3,38.9,9,13.7,45.4,17,15.0,24,41.7,5.38,1,2,8.0,Yes,67.9,54.1,Average,Medium
STU107475,23,Male,EEE,4,64.7,73.7,71.2,74.8,13,15.5,61.3,21,15.0,40,67.4,7.1,0,3,10.0,No,60.0,65.7,Good,Low
STU107476,20,Female,AI&DS,7,77.7,67.1,60.3,49.2,8,10.2,66.0,20,15.0,49,63.8,7.01,2,2,11.0,No,64.0,55.1,Average,Medium
STU107477,18,Male,CSE,6,74.3,48.5,55.8,61.0,7,13.9,45.6,20,8.0,13,52.6,5.95,2,3,3.0,No,71.0,51.9,Average,Medium
STU107478,18,Female,IT,3,81.7,65.2,68.2,70.6,11,16.5,53.0,27,14.0,37,87.6,5.59,2,4,12.0,No,66.6,55.6,Average,Medium
STU107479,24,Male,AI&DS,5,62.4,43.9,58.5,41.7,9,17.0,34.5,14,10.0,33,44.7,4.0,2,4,11.0,No,46.5,40.2,Poor,High
STU107480,22,Female,IT,8,76.1,63.4,79.3,37.1,11,,43.6,24,12.0,24,52.6,5.54,1,2,9.0,Yes,49.3,58.3,Average,Medium
STU107481,21,Female,EEE,8,92.3,87.1,84.3,79.3,11,19.7,83.6,34,21.0,53,72.5,6.38,0,2,13.0,Yes,88.8,82.4,Excellent,Low
STU107482,22,Male,CSE,8,75.4,61.7,75.4,70.3,13,11.3,88.3,28,24.0,50,85.5,,0,2,12.0,No,70.9,63.1,Average,Medium
STU107483,20,Female,EEE,2,81.0,74.5,95.2,73.5,16,12.4,71.5,37,20.0,59,67.1,7.06,1,0,12.0,No,88.0,67.2,Good,Low
STU107484,24,Male,IT,7,61.5,33.3,56.8,42.4,10,15.2,62.2,31,14.0,16,66.0,4.0,1,4,5.0,Yes,37.1,39.6,Poor,High
STU107485,22,Female,CIVIL,5,59.7,47.3,71.0,70.7,7,5.1,38.4,29,19.0,27,34.2,5.97,2,8,7.0,No,52.9,42.7,Poor,High
STU107486,22,Male,AI&DS,5,95.4,79.4,84.7,58.3,16,16.5,71.0,38,20.0,26,80.6,7.78,1,2,15.0,No,86.4,64.4,Average,Medium
STU107487,24,Male,CSE,4,74.4,71.2,95.7,65.8,16,20.4,79.2,32,23.0,41,65.3,6.31,2,1,18.0,No,78.2,66.7,Good,Low
STU107488,18,Male,ECE,6,81.0,68.9,75.4,56.8,12,11.4,62.9,21,9.0,33,52.3,6.68,1,0,6.0,No,60.3,65.2,Good,Low
STU107489,20,Female,CSE,5,82.6,55.4,61.4,67.9,11,12.0,68.0,36,26.0,53,69.5,6.69,1,1,6.0,No,84.5,78.3,Good,Low
STU107490,23,Female,AI&DS,2,64.0,57.5,63.8,54.3,10,15.8,56.5,13,12.0,33,59.6,5.72,2,1,7.0,Yes,64.9,46.9,Poor,High
STU107491,18,Male,IT,4,51.5,48.8,42.0,32.2,8,4.7,45.8,15,8.0,27,47.9,5.43,2,4,13.0,Yes,48.3,32.6,Poor,High
STU107492,20,Male,EEE,8,80.1,64.2,89.6,57.2,12,14.7,49.0,20,21.0,23,74.5,5.84,1,5,14.0,No,59.6,61.4,Average,Medium
STU107493,19,Male,CIVIL,2,61.7,,50.8,29.0,10,6.6,63.5,17,16.0,10,41.4,5.06,2,3,6.0,Yes,50.2,41.5,Poor,High
STU107494,22,Female,EEE,3,49.8,31.0,55.3,38.1,5,11.0,39.4,14,5.0,27,38.2,4.78,1,4,3.0,Yes,49.3,29.3,Poor,High
STU107495,23,Male,CSE,2,75.5,55.7,75.8,48.5,10,15.6,48.9,24,15.0,32,58.2,4.5,1,4,9.0,No,53.1,48.5,Poor,High
STU107496,19,Male,CSE,7,97.6,85.9,79.5,72.6,20,17.5,80.0,30,24.0,57,76.8,8.84,0,1,16.0,Yes,69.0,88.2,Excellent,Low
STU107497,22,Female,CIVIL,7,69.4,53.4,53.9,66.2,13,3.2,71.5,16,12.0,21,62.1,6.5,0,4,10.0,No,78.2,21.5,Poor,High
STU107498,23,Other,ECE,7,77.9,56.7,87.1,46.4,10,16.9,63.1,34,15.0,33,67.7,,0,1,15.0,Yes,69.0,57.5,Average,Medium
STU107499,24,Female,ECE,2,74.5,59.9,67.2,54.2,14,16.0,48.5,24,17.0,21,74.3,5.32,1,2,11.0,Yes,61.2,61.4,Average,Medium
STU107500,24,Male,CSE,8,59.4,,61.1,44.1,14,10.4,46.4,20,16.0,23,64.0,4.0,2,3,13.0,No,35.2,52.1,Average,Medium
STU107501,21,Female,AI&DS,8,91.5,73.4,90.1,71.4,18,19.1,100.0,30,19.0,54,87.1,7.97,1,1,15.0,No,86.1,67.7,Good,Low
STU107502,18,Male,CSE,7,63.4,47.0,36.0,50.2,13,8.5,64.0,23,13.0,33,78.4,4.58,1,1,11.0,Yes,51.8,46.7,Poor,High
STU107503,23,Male,CSE,8,69.1,57.4,70.9,48.9,17,11.6,55.4,21,18.0,39,62.3,4.56,1,2,9.0,No,48.8,58.1,Average,Medium
STU107504,21,Other,IT,7,67.8,48.9,76.7,60.3,13,10.3,68.7,25,18.0,34,75.3,6.78,1,4,11.0,Yes,49.8,60.0,Average,Medium
STU107505,21,Male,MECH,2,70.1,76.4,55.3,65.0,15,13.7,71.5,33,17.0,41,62.3,6.9,1,2,12.0,No,76.1,58.9,Average,Medium
STU107506,21,Male,CIVIL,6,90.5,61.0,90.3,54.8,19,12.8,83.8,38,20.0,49,82.7,7.11,2,2,15.0,No,77.3,59.0,Average,Medium
STU107507,22,Female,IT,8,63.9,48.9,64.7,29.0,10,11.5,56.8,27,17.0,18,58.6,6.53,1,4,6.0,No,61.2,46.6,Poor,High
STU107508,20,Female,EEE,6,62.3,62.2,54.8,64.5,13,8.4,44.0,27,13.0,25,57.2,6.07,3,4,5.0,No,62.7,45.0,Poor,High
STU107509,20,Female,AI&DS,8,73.2,57.4,74.4,42.4,10,11.3,48.5,15,13.0,24,62.4,6.96,1,1,10.0,No,58.5,45.9,Poor,High
STU107510,20,Male,ECE,2,82.0,57.0,74.2,43.9,13,13.1,55.6,28,15.0,31,59.9,6.22,3,0,16.0,Yes,62.9,71.3,Good,Low
STU107511,21,Female,CSE,6,86.1,83.8,88.9,48.7,15,14.1,75.7,32,20.0,44,71.5,7.54,1,3,14.0,Yes,73.7,65.6,Good,Low
STU107512,22,Female,CIVIL,8,62.7,42.5,52.2,48.5,9,4.6,57.1,27,7.0,15,49.1,4.89,1,5,10.0,No,47.2,39.9,Poor,High
STU107513,18,Female,CIVIL,5,77.7,73.1,79.2,62.5,14,16.1,64.2,25,13.0,22,47.7,7.31,0,6,10.0,No,63.1,58.5,Average,Medium
STU107514,20,Male,ECE,5,83.2,55.6,72.1,75.3,13,9.6,62.1,30,20.0,32,70.4,6.81,0,0,12.0,No,69.9,73.1,Good,Low
STU107515,23,Female,AI&DS,4,76.3,66.4,74.8,62.8,11,16.4,56.3,25,15.0,41,50.9,7.38,0,5,8.0,No,78.4,64.6,Average,Medium
STU107516,18,Female,CSE,7,56.7,61.3,54.5,56.5,10,13.4,56.0,22,16.0,17,56.5,6.84,1,5,6.0,Yes,63.8,49.3,Poor,High
STU107517,23,Male,CSE,8,71.6,80.6,61.1,76.5,13,19.3,53.3,26,17.0,34,67.5,7.09,0,3,10.0,No,69.3,69.7,Good,Low
STU107518,23,Female,AI&DS,4,48.6,58.0,60.9,68.1,7,18.2,64.8,22,15.0,14,46.4,5.49,0,6,5.0,Yes,58.3,43.2,Poor,High
STU107519,20,Female,IT,5,75.6,56.0,68.4,64.4,8,18.6,57.2,5,,37,,6.32,0,3,12.0,No,62.0,62.6,Average,Medium
STU107520,22,Female,CSE,5,47.1,49.1,42.4,39.0,5,4.8,47.8,5,12.0,20,41.7,5.05,1,5,6.0,Yes,49.6,44.1,Poor,High
STU107521,21,Male,IT,6,54.2,29.6,55.6,41.1,7,4.5,20.8,17,7.0,29,25.9,4.13,1,3,2.0,Yes,41.3,37.8,Poor,High
STU107522,19,Male,ECE,5,79.3,73.8,88.9,74.5,14,16.1,74.1,29,14.0,12,65.1,7.19,1,1,11.0,No,79.6,69.9,Good,Low
STU107523,19,Female,ECE,7,67.9,68.3,62.5,46.9,11,13.7,51.5,25,21.0,23,57.7,6.84,0,4,7.0,No,62.4,55.2,Average,Medium
STU107524,24,Male,CSE,8,70.9,53.8,78.6,66.3,10,14.2,60.1,21,15.0,39,67.2,7.43,2,3,11.0,No,59.3,51.1,Average,Medium
STU107525,24,Male,CSE,4,69.5,61.1,60.3,62.8,10,15.9,48.6,14,14.0,47,43.5,6.46,1,2,11.0,Yes,69.9,49.0,Poor,High
STU107526,24,Male,EEE,3,78.2,68.1,82.4,84.0,13,17.9,89.1,40,18.0,40,75.7,8.5,1,1,12.0,No,91.2,59.1,Average,Medium
STU107527,18,Male,EEE,5,69.8,71.5,81.8,55.8,16,15.8,63.2,34,21.0,22,83.6,4.72,1,2,11.0,No,59.8,66.2,Good,Low
STU107528,24,Female,ECE,5,74.3,53.4,40.9,59.9,10,10.3,69.2,32,8.0,38,61.4,7.21,1,5,7.0,No,57.9,47.2,Poor,High
STU107529,22,Other,AI&DS,4,69.5,68.3,67.2,78.7,13,16.7,72.3,18,13.0,34,77.6,8.08,0,4,12.0,No,76.5,66.6,Good,Low
STU107530,21,Male,CSE,3,94.6,72.6,76.1,79.3,17,12.7,75.3,35,14.0,49,77.2,,3,1,13.0,No,91.0,68.3,Good,Low
STU107531,20,Male,AI&DS,2,82.7,72.1,72.6,55.7,12,16.3,63.4,31,13.0,51,72.9,5.96,2,2,11.0,No,69.4,61.2,Average,Medium
STU107532,19,Male,MECH,5,68.7,48.1,76.6,52.3,16,12.6,70.8,29,16.0,28,63.3,6.55,1,3,7.0,Yes,62.2,64.9,Average,Medium
STU107533,20,Female,EEE,7,75.1,68.7,47.5,47.0,10,5.5,63.8,26,18.0,30,49.8,6.21,2,2,9.0,Yes,52.0,43.3,Poor,High
STU107534,19,Male,CSE,5,87.1,75.7,72.2,69.9,8,16.7,57.1,20,14.0,33,57.9,8.52,0,3,11.0,No,72.7,61.8,Average,Medium
STU107535,23,Female,CIVIL,7,68.4,61.9,56.4,73.7,7,15.6,69.4,28,19.0,42,67.8,5.5,0,5,11.0,No,71.6,67.4,Good,Low
STU107536,24,Female,CSE,2,81.6,75.1,71.3,69.0,15,11.1,88.2,26,25.0,39,81.0,7.47,0,5,11.0,No,69.8,74.2,Good,Low
STU107537,24,Male,CIVIL,8,86.3,86.9,82.3,87.8,12,17.2,78.7,37,22.0,43,70.2,8.93,1,0,11.0,No,86.0,76.0,Good,Low
STU107538,24,Male,ECE,6,77.4,59.3,70.3,58.8,14,12.8,45.8,20,17.0,42,54.5,6.46,1,3,9.0,No,62.5,54.6,Average,Medium
STU107539,18,Female,MECH,6,61.4,44.4,55.7,47.9,11,12.5,42.5,14,12.0,6,41.1,6.36,2,3,8.0,No,46.5,42.6,Poor,High
STU107540,23,Male,CSE,7,80.3,57.4,70.2,51.3,13,6.4,73.1,23,19.0,34,83.9,5.51,2,0,11.0,No,65.7,54.0,Average,Medium
STU107541,24,Male,MECH,8,62.1,46.8,53.9,49.1,7,11.5,46.0,18,7.0,22,47.9,6.09,1,4,6.0,Yes,57.7,49.8,Poor,High
STU107542,21,Male,MECH,7,60.3,63.6,60.0,36.5,4,10.4,31.8,15,10.0,10,47.7,6.62,1,3,5.0,Yes,61.1,40.9,Poor,High
STU107543,21,Female,CSE,5,76.6,60.0,58.3,55.1,13,15.7,68.6,33,14.0,47,68.3,6.03,1,2,9.0,Yes,68.6,59.4,Average,Medium
STU107544,20,Female,CSE,7,79.2,62.1,68.8,49.8,12,13.4,61.6,26,17.0,28,41.2,6.32,1,3,6.0,No,58.5,53.9,Average,Medium
STU107545,23,Female,MECH,4,46.7,,49.3,44.3,10,13.5,46.1,5,13.0,15,54.6,6.6,2,3,8.0,Yes,51.5,36.7,Poor,High
STU107546,22,Male,ECE,2,67.8,86.9,82.0,70.3,15,20.2,72.8,41,17.0,55,68.9,8.02,1,0,10.0,No,76.4,77.5,Good,Low
STU107547,22,Female,EEE,8,91.2,65.9,87.6,67.0,11,12.6,78.7,26,21.0,39,60.0,6.78,0,2,15.0,No,79.7,74.6,Good,Low
STU107548,18,Female,CSE,6,69.5,54.0,64.0,53.9,13,14.2,66.7,21,17.0,34,91.9,6.27,1,3,12.0,No,69.3,60.7,Average,Medium
STU107549,24,Female,CSE,7,64.9,66.3,68.9,71.4,11,16.8,63.1,26,15.0,30,70.6,6.59,0,4,10.0,Yes,59.8,45.2,Poor,High
STU107550,21,Female,MECH,6,73.8,80.4,69.4,74.7,15,12.8,57.0,25,10.0,31,59.1,7.09,2,3,8.0,No,74.7,69.2,Good,Low
STU107551,24,Female,CSE,4,92.4,60.7,84.5,51.1,13,12.0,50.2,21,10.0,34,60.8,6.08,1,4,9.0,No,69.9,64.9,Average,Medium
STU107552,22,Female,CSE,7,63.6,64.3,72.4,72.2,13,6.9,48.0,20,21.0,43,80.6,7.03,1,0,12.0,Yes,66.0,71.8,Good,Low
STU107553,21,Male,CSE,4,88.1,69.6,82.4,57.3,10,17.4,66.3,27,20.0,34,75.5,7.09,1,2,8.0,No,76.5,67.7,Good,Low
STU107554,23,Male,CIVIL,6,78.7,71.2,74.5,76.5,17,15.7,74.4,29,21.0,59,71.9,7.23,0,3,12.0,No,63.1,58.5,Average,Medium
STU107555,19,Female,AI&DS,7,74.1,64.1,62.0,60.2,19,14.4,71.9,33,19.0,50,79.7,6.34,2,4,17.0,Yes,62.6,73.6,Good,Low
STU107556,21,Male,ECE,6,79.2,58.8,75.6,72.7,10,12.0,64.8,29,16.0,42,76.7,6.62,2,2,14.0,No,76.0,57.9,Average,Medium
STU107557,18,Female,EEE,5,68.7,69.4,62.5,55.2,9,12.1,57.7,18,14.0,27,61.4,6.85,1,0,7.0,Yes,57.7,45.8,Poor,High
STU107558,23,Female,AI&DS,7,73.2,69.7,83.4,74.2,15,19.2,78.4,29,20.0,47,100.0,7.53,0,4,9.0,No,74.4,65.5,Good,Low
STU107559,20,Male,CSE,2,60.9,64.0,64.0,52.5,10,11.8,48.2,20,15.0,19,66.0,6.52,1,2,6.0,Yes,51.7,55.8,Average,Medium
STU107560,18,Female,AI&DS,7,61.4,61.7,66.2,50.4,13,12.5,51.5,20,11.0,37,49.6,6.49,1,0,4.0,Yes,68.0,52.6,Average,Medium
STU107561,23,Male,CSE,5,77.9,50.6,74.5,68.5,9,11.3,56.2,24,20.0,34,100.0,7.88,1,2,10.0,No,58.4,54.3,Average,Medium
STU107562,19,Male,IT,5,69.9,,56.7,44.5,7,10.6,35.9,9,5.0,25,44.6,6.01,1,3,7.0,Yes,55.8,51.7,Average,Medium
STU107563,19,Female,MECH,3,62.0,61.4,57.3,55.1,7,8.2,61.4,18,16.0,37,66.5,6.48,1,5,8.0,Yes,60.6,58.5,Average,Medium
STU107564,19,Female,CIVIL,3,86.2,68.3,81.8,54.0,11,13.2,65.4,25,17.0,45,62.2,6.65,1,3,12.0,No,67.6,59.3,Average,Medium
STU107565,22,Male,CIVIL,4,60.1,53.3,75.6,49.0,9,13.2,68.8,15,11.0,8,42.8,7.29,0,2,7.0,No,55.0,59.9,Average,Medium
STU107566,20,Male,CSE,7,69.3,,68.0,53.4,7,8.3,48.3,26,5.0,21,60.6,5.99,0,1,9.0,Yes,58.8,60.0,Average,Medium
STU107567,21,Female,MECH,2,52.7,53.0,66.1,37.0,16,16.7,68.0,23,10.0,27,53.4,6.21,1,2,9.0,Yes,52.2,40.3,Poor,High
STU107568,20,Female,ECE,6,82.2,63.3,93.0,39.1,6,13.5,61.3,37,12.0,21,61.5,6.7,1,2,12.0,Yes,59.0,70.4,Good,Low
STU107569,23,Female,CIVIL,8,99.1,79.5,80.1,64.9,12,11.8,64.4,22,22.0,45,71.1,7.03,1,2,13.0,No,72.0,73.9,Good,Low
STU107570,20,Male,IT,6,79.0,66.6,61.8,61.7,11,13.8,49.0,27,12.0,38,67.3,6.29,2,2,6.0,No,65.8,56.4,Average,Medium
STU107571,23,Male,AI&DS,4,58.1,33.9,57.4,31.5,11,4.1,37.8,20,6.0,17,62.5,4.0,1,5,10.0,Yes,50.3,29.9,Poor,High
STU107572,21,Female,EEE,4,69.1,64.2,87.1,59.0,11,26.0,60.5,25,18.0,45,99.5,6.29,0,1,14.0,Yes,63.2,68.4,Good,Low
STU107573,18,Male,AI&DS,4,81.2,58.5,73.4,70.7,8,10.0,57.7,27,19.0,36,76.3,5.69,0,6,10.0,No,62.6,65.0,Good,Low
STU107574,21,Female,IT,3,66.9,75.3,65.8,74.5,9,8.4,55.6,29,17.0,27,57.1,6.55,2,4,7.0,No,61.3,55.4,Average,Medium
STU107575,19,Male,AI&DS,6,69.3,64.6,54.8,34.4,15,13.4,53.9,22,15.0,31,54.1,7.08,1,0,8.0,Yes,51.4,53.2,Average,Medium
STU107576,21,Male,AI&DS,7,72.4,51.5,62.2,55.9,11,12.4,84.2,37,23.0,30,85.3,6.97,0,1,12.0,No,52.3,61.5,Average,Medium
STU107577,18,Female,IT,5,79.1,59.9,62.4,58.0,10,8.1,38.0,18,8.0,25,45.5,5.69,1,2,11.0,No,51.5,54.5,Average,Medium
STU107578,23,Female,CSE,2,77.3,68.2,72.8,65.3,15,14.7,66.8,31,20.0,48,65.9,5.45,0,2,9.0,No,63.6,60.7,Average,Medium
STU107579,22,Female,ECE,8,91.8,84.4,86.5,70.3,18,19.5,84.1,45,25.0,60,73.9,7.4,1,0,18.0,No,73.7,79.9,Good,Low
STU107580,18,Male,EEE,4,75.3,68.2,81.6,73.0,16,13.7,62.0,24,18.0,37,67.5,6.78,0,2,15.0,No,69.7,68.1,Good,Low
STU107581,24,Male,EEE,5,87.9,78.7,75.7,61.9,13,16.8,80.6,33,18.0,39,57.2,6.27,0,0,16.0,No,76.8,69.9,Good,Low
STU107582,20,Female,CSE,5,85.5,97.3,81.8,72.5,18,15.8,74.8,41,20.0,58,89.8,8.83,0,2,15.0,No,89.9,75.7,Good,Low
STU107583,19,Female,CSE,6,97.7,64.6,94.6,65.0,14,14.7,67.3,31,17.0,32,58.2,7.44,0,0,10.0,No,67.4,67.7,Good,Low
STU107584,18,Female,ECE,2,58.4,56.0,42.8,41.2,5,3.3,40.2,13,13.0,10,52.6,4.84,2,5,-0.0,Yes,60.7,44.9,Poor,High
STU107585,19,Male,ECE,3,73.6,80.5,89.9,65.1,13,21.6,66.1,29,16.0,56,83.3,6.82,1,1,12.0,No,80.0,77.4,Good,Low
STU107586,18,Male,IT,6,69.8,76.1,65.6,57.7,10,19.1,73.5,14,12.0,23,52.7,6.72,3,1,8.0,No,67.5,54.1,Average,Medium
STU107587,21,Female,MECH,4,71.2,57.3,67.1,57.2,6,11.1,70.1,18,17.0,24,39.2,6.88,0,0,8.0,No,61.0,56.4,Average,Medium
STU107588,22,Female,EEE,2,85.8,71.2,81.6,55.0,12,10.7,75.2,33,14.0,38,89.2,4.68,2,2,11.0,No,68.1,60.0,Average,Medium
STU107589,20,Male,CSE,8,57.5,62.6,57.8,40.0,9,5.4,49.1,14,8.0,13,47.2,5.22,1,3,7.0,Yes,54.8,40.9,Poor,High
STU107590,24,Male,IT,3,70.7,78.0,77.0,92.7,14,19.8,87.7,24,13.0,59,79.9,8.66,0,0,6.0,Yes,87.0,71.0,Good,Low
STU107591,24,Male,CSE,3,65.4,44.5,37.5,43.8,9,6.0,41.0,16,15.0,16,,5.93,1,4,7.0,Yes,41.0,45.4,Poor,High
STU107592,20,Male,IT,8,83.8,88.3,77.7,73.1,15,17.0,63.6,24,16.0,40,82.3,8.41,0,2,10.0,No,73.8,74.2,Good,Low
STU107593,22,Female,IT,3,52.5,55.3,63.0,67.7,8,13.6,51.2,22,14.0,34,30.4,6.35,0,5,8.0,Yes,57.8,58.2,Average,Medium
STU107594,20,Female,IT,5,63.2,65.0,67.0,54.2,7,10.3,46.9,27,18.0,40,33.4,5.82,2,2,4.0,Yes,58.8,46.4,Poor,High
STU107595,19,Male,AI&DS,5,69.7,75.1,73.5,66.0,8,17.4,64.5,24,,37,75.9,6.42,1,5,10.0,No,70.8,70.9,Good,Low
STU107596,19,Female,CSE,8,52.9,46.2,72.8,37.5,12,7.0,58.3,20,14.0,35,46.9,5.02,3,4,13.0,Yes,42.5,41.2,Poor,High
STU107597,21,Other,EEE,8,66.6,64.8,73.1,65.4,12,14.3,50.0,23,16.0,37,78.7,6.82,2,2,14.0,No,71.1,58.2,Average,Medium
STU107598,18,Female,ECE,5,62.0,63.7,68.2,47.6,12,4.8,57.4,17,12.0,48,61.7,5.11,2,5,5.0,Yes,54.4,56.4,Average,Medium
STU107599,22,Female,AI&DS,2,67.0,56.8,59.7,62.7,13,4.1,63.0,21,15.0,36,66.8,5.67,3,4,9.0,Yes,71.6,46.9,Poor,High
STU107600,24,Female,EEE,7,72.9,67.6,77.9,72.7,14,18.8,69.9,19,21.0,31,78.7,7.45,0,2,12.0,No,67.3,66.0,Good,Low
STU107601,20,Male,MECH,6,91.1,46.9,88.7,68.8,13,12.9,67.3,35,21.0,31,62.9,7.03,2,0,15.0,No,74.5,53.4,Average,Medium
STU107602,22,Female,AI&DS,2,61.5,57.8,60.0,48.9,11,12.7,36.2,16,,26,66.9,4.58,0,8,6.0,Yes,52.0,40.7,Poor,High
STU107603,24,Male,AI&DS,2,85.0,72.2,70.8,79.7,16,15.8,88.9,36,22.0,49,77.8,7.27,1,0,16.0,No,77.0,78.8,Good,Low
STU107604,22,Male,EEE,4,67.3,70.2,75.1,43.8,14,13.0,69.2,32,17.0,40,80.4,7.32,2,0,10.0,Yes,53.5,57.1,Average,Medium
STU107605,20,Male,CSE,7,58.8,55.3,56.8,44.8,5,11.6,47.0,21,15.0,14,69.9,7.64,2,4,7.0,No,51.9,43.5,Poor,High
STU107606,24,Male,MECH,3,88.4,82.0,81.9,65.5,13,13.7,58.0,24,14.0,39,65.0,7.95,0,4,13.0,No,67.3,75.3,Good,Low
